Employee id,Age,Gender,Education Level,Job Title,Years of Experience,Salary
2332740,42,Female,Master's Degree,Senior HR Generalist,12,110000
2332741,34,Male,Master's Degree,Director of HR,10,105000
2332746,26,Female,Master's Degree,Senior HR Generalist,2,55000
2332749,31,Male,Master's Degree,Director of HR,7,90000
2332753,32,Male,Master's Degree,Web Developer,6,80000
2332754,29,Female,Master's Degree,Senior HR Generalist,4,70000
2332757,27,Male,Master's Degree,Web Developer,2,50000
2332762,42,Female,Master's Degree,Senior Human Resources Manager,13,125000
2332763,34,Male,Master's Degree,Web Developer,8,90000
2332766,29,Female,Master's Degree,Web Developer,3,60000
2332769,32,Male,Master's Degree,Director of HR,6,95000
2332770,27,Female,Master's Degree,Junior HR Generalist,2,42000
2332771,39,Male,Master's Degree,Senior HR Generalist,11,100000
2332776,34,Female,Master's Degree,Director of HR,9,95000
2332780,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332785,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332790,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332795,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332800,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332805,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332810,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332815,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332820,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332825,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332830,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332835,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332840,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332845,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332850,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332855,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332860,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332865,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332870,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332875,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332880,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332885,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332890,33,Male,Master's Degree,Senior Data Scientist,8,120000
2332895,32,Female,Master's Degree,Senior Software Engineer,7,100000
2332901,36,Male,Master's Degree,Senior Data Scientist,9,125000
2332906,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332911,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332916,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332921,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332926,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332931,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332936,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332941,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332946,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332951,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332956,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332961,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332966,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332971,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332976,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332981,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332986,33,Female,Master's Degree,Senior Software Engineer,8,105000
2332991,34,Male,Master's Degree,Senior Data Scientist,9,125000
2332996,33,Female,Master's Degree,Senior Software Engineer,8,105000
2333001,34,Male,Master's Degree,Senior Data Scientist,9,125000
2333006,33,Female,Master's Degree,Senior Software Engineer,8,105000
2333011,34,Male,Master's Degree,Senior Data Scientist,9,125000
2333016,33,Female,Master's Degree,Senior Software Engineer,8,105000
2333022,28,Female,Master's Degree,Marketing Manager,7,110000
2333027,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333032,30,Male,Master's Degree,Financial Manager,7,120000
2333035,28,Female,Master's Degree,Marketing Manager,7,110000
2333040,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333045,30,Male,Master's Degree,Financial Manager,7,120000
2333048,28,Female,Master's Degree,Marketing Manager,7,110000
2333053,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333058,30,Male,Master's Degree,Financial Manager,7,120000
2333061,28,Female,Master's Degree,Marketing Manager,7,110000
2333066,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333071,30,Male,Master's Degree,Financial Manager,7,120000
2333074,28,Female,Master's Degree,Marketing Manager,7,110000
2333079,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333084,30,Male,Master's Degree,Financial Manager,7,120000
2333087,28,Female,Master's Degree,Marketing Manager,7,110000
2333092,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333097,30,Male,Master's Degree,Financial Manager,7,120000
2333100,28,Female,Master's Degree,Marketing Manager,7,110000
2333105,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333110,30,Male,Master's Degree,Financial Manager,7,120000
2333113,28,Female,Master's Degree,Marketing Manager,7,110000
2333118,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333123,30,Male,Master's Degree,Financial Manager,7,120000
2333126,28,Female,Master's Degree,Marketing Manager,7,110000
2333131,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333136,30,Male,Master's Degree,Financial Manager,7,120000
2333139,28,Female,Master's Degree,Marketing Manager,7,110000
2333144,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333147,31,Female,Master's Degree,Content Marketing Manager,8,120000
2333153,30,Male,Master's Degree,Financial Manager,7,120000
2333156,29,Female,Master's Degree,Content Marketing Manager,4,80000
2333161,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333166,30,Male,Master's Degree,Financial Manager,7,120000
2333169,28,Female,Master's Degree,Marketing Manager,7,110000
2333174,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333179,30,Male,Master's Degree,Financial Manager,7,120000
2333182,28,Female,Master's Degree,Marketing Manager,7,110000
2333187,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333192,30,Male,Master's Degree,Financial Manager,7,120000
2333195,28,Female,Master's Degree,Marketing Manager,7,110000
2333200,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333205,30,Male,Master's Degree,Financial Manager,7,120000
2333208,28,Female,Master's Degree,Marketing Manager,7,110000
2333213,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333218,30,Male,Master's Degree,Financial Manager,7,120000
2333221,28,Female,Master's Degree,Marketing Manager,7,110000
2333226,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333231,30,Male,Master's Degree,Financial Manager,7,120000
2333234,28,Female,Master's Degree,Marketing Manager,7,110000
2333239,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333244,30,Male,Master's Degree,Financial Manager,7,120000
2333247,28,Female,Master's Degree,Marketing Manager,7,110000
2333252,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333257,30,Male,Master's Degree,Financial Manager,7,120000
2333260,28,Female,Master's Degree,Marketing Manager,7,110000
2333265,27,Female,Master's Degree,Content Marketing Manager,4,80000
2333270,39,Female,Master's Degree,Marketing Manager,12,150000
2333275,42,Male,Master's Degree,Senior Software Engineer,18,180000
2333279,30,Male,Master's Degree,Financial Analyst,6,100000
2333284,38,Female,Master's Degree,Marketing Director,14,170000
2333290,31,Female,Master's Degree,Financial Manager,7,120000
2333296,31,Female,Master's Degree,Financial Manager,7,120000
2333298,39,Female,Master's Degree,Marketing Manager,12,150000
2333303,42,Male,Master's Degree,Senior Software Engineer,18,180000
2333307,30,Male,Master's Degree,Financial Analyst,6,100000
2333312,38,Female,Master's Degree,Marketing Director,14,170000
2333318,31,Female,Master's Degree,Financial Manager,7,120000
2333324,31,Female,Master's Degree,Financial Manager,7,120000
2333326,39,Female,Master's Degree,Marketing Manager,12,150000
2333331,42,Male,Master's Degree,Senior Software Engineer,18,180000
2333335,30,Male,Master's Degree,Financial Analyst,6,100000
2333340,38,Female,Master's Degree,Marketing Director,14,170000
2333346,31,Female,Master's Degree,Financial Manager,7,120000
2333352,31,Female,Master's Degree,Financial Manager,7,120000
2333354,39,Female,Master's Degree,Marketing Manager,12,150000
2333359,42,Male,Master's Degree,Senior Software Engineer,18,180000
2333363,30,Male,Master's Degree,Financial Analyst,6,100000
2333368,38,Female,Master's Degree,Marketing Director,14,170000
2333374,31,Female,Master's Degree,Financial Manager,7,120000
2333380,31,Female,Master's Degree,Financial Manager,7,120000
2333382,39,Female,Master's Degree,Marketing Manager,12,150000
2333387,42,Male,Master's Degree,Senior Software Engineer,18,180000
2333391,30,Male,Master's Degree,Financial Analyst,6,100000
2333394,36,Female,Master's Degree,Marketing Director,11,160000
2333399,43,Male,Master's Degree,Senior Software Engineer,19,185000
2333403,31,Male,Master's Degree,Financial Analyst,6,100000
2333408,39,Female,Master's Degree,Marketing Manager,14,170000
2333414,32,Female,Master's Degree,Financial Manager,8,120000
2333420,32,Female,Master's Degree,Financial Manager,8,120000
2333422,36,Female,Master's Degree,Marketing Director,11,160000
2333427,43,Male,Master's Degree,Senior Software Engineer,19,185000
2333431,31,Male,Master's Degree,Financial Analyst,6,100000
2333436,39,Female,Master's Degree,Marketing Manager,14,170000
2333442,32,Female,Master's Degree,Financial Manager,8,120000
2333448,32,Female,Master's Degree,Financial Manager,8,120000
2333450,36,Female,Master's Degree,Marketing Director,11,160000
2333455,43,Male,Master's Degree,Senior Software Engineer,19,185000
2333459,31,Male,Master's Degree,Financial Analyst,6,100000
2333464,39,Female,Master's Degree,Marketing Manager,14,170000
2333470,32,Female,Master's Degree,Financial Manager,8,120000
2333476,32,Female,Master's Degree,Financial Manager,8,120000
2333478,36,Female,Master's Degree,Marketing Director,11,160000
2333483,43,Male,Master's Degree,Senior Software Engineer,19,185000
2333487,31,Male,Master's Degree,Financial Analyst,6,100000
2333492,39,Female,Master's Degree,Marketing Manager,14,170000
2333498,32,Female,Master's Degree,Financial Manager,8,120000
2333504,32,Female,Master's Degree,Financial Manager,8,120000
2333506,36,Female,Master's Degree,Marketing Director,11,160000
2333511,43,Male,Master's Degree,Senior Software Engineer,19,185000
2333515,31,Male,Master's Degree,Financial Analyst,6,100000
2333519,35,Female,Master's Degree,Marketing Director,11,160000
2333524,41,Male,Master's Degree,Senior Software Engineer,19,185000
2333528,30,Male,Master's Degree,Financial Analyst,6,100000
2333533,38,Female,Master's Degree,Marketing Manager,14,170000
2333539,31,Female,Master's Degree,Financial Manager,8,120000
2333545,31,Female,Master's Degree,Financial Manager,8,120000
2333547,35,Female,Master's Degree,Marketing Director,11,160000
2333552,41,Male,Master's Degree,Senior Software Engineer,19,185000
2333556,30,Male,Master's Degree,Financial Analyst,6,100000
2333561,38,Female,Master's Degree,Marketing Manager,14,170000
2333567,31,Female,Master's Degree,Financial Manager,8,120000
2333573,31,Female,Master's Degree,Financial Manager,8,120000
2333575,35,Female,Master's Degree,Marketing Director,11,160000
2333580,41,Male,Master's Degree,Senior Software Engineer,19,185000
2333584,30,Male,Master's Degree,Financial Analyst,6,100000
2333589,38,Female,Master's Degree,Marketing Manager,14,170000
2333595,31,Female,Master's Degree,Financial Manager,8,120000
2333601,31,Female,Master's Degree,Financial Manager,8,120000
2333603,35,Female,Master's Degree,Marketing Director,11,160000
2333608,41,Male,Master's Degree,Senior Software Engineer,19,185000
2333612,30,Male,Master's Degree,Financial Analyst,6,100000
2333617,38,Female,Master's Degree,Marketing Manager,14,170000
2333623,31,Female,Master's Degree,Financial Manager,8,120000
2333629,31,Female,Master's Degree,Financial Manager,8,120000
2333631,35,Female,Master's Degree,Marketing Director,11,160000
2333636,41,Male,Master's Degree,Senior Software Engineer,19,185000
2333640,30,Male,Master's Degree,Financial Analyst,6,100000
2333644,33,Male,Master's Degree,Marketing Manager,9,130000
2333649,28,Female,Master's Degree,Financial Analyst,4,80000
2333656,37,Male,Master's Degree,Marketing Director,14,180000
2333661,33,Female,Master's Degree,Marketing Manager,9,130000
2333670,37,Male,Master's Degree,Marketing Director,14,180000
2333675,33,Female,Master's Degree,Marketing Manager,9,130000
2333684,37,Male,Master's Degree,Marketing Director,14,180000
2333689,33,Female,Master's Degree,Marketing Manager,9,130000
2333698,37,Male,Master's Degree,Marketing Director,14,180000
2333703,33,Female,Master's Degree,Marketing Manager,9,130000
2333712,37,Male,Master's Degree,Marketing Director,14,180000
2333717,33,Female,Master's Degree,Marketing Manager,9,130000
2333726,37,Male,Master's Degree,Marketing Director,14,180000
2333731,33,Female,Master's Degree,Marketing Manager,9,130000
2333740,37,Male,Master's Degree,Marketing Director,14,180000
2333745,33,Female,Master's Degree,Marketing Manager,9,130000
2333754,37,Male,Master's Degree,Marketing Director,14,180000
2333759,33,Female,Master's Degree,Marketing Manager,9,130000
2333768,37,Male,Master's Degree,Marketing Director,14,180000
2333770,33,Male,Master's Degree,Software Engineer,9,120000
2333776,28,Male,Master's Degree,Financial Analyst,4,90000
2333781,33,Female,Master's Degree,Marketing Manager,8,120000
2333791,37,Male,Master's Degree,Marketing Director,14,190000
2333796,33,Female,Master's Degree,Marketing Manager,9,130000
2333805,37,Male,Master's Degree,Marketing Director,14,190000
2333810,33,Female,Master's Degree,Marketing Manager,9,130000
2333819,37,Male,Master's Degree,Marketing Director,14,190000
2333824,33,Female,Master's Degree,Marketing Manager,9,130000
2333833,37,Male,Master's Degree,Marketing Director,14,190000
2333838,33,Female,Master's Degree,Marketing Manager,9,130000
2333847,37,Male,Master's Degree,Marketing Director,14,190000
2333852,33,Female,Master's Degree,Marketing Manager,9,130000
2333861,37,Male,Master's Degree,Marketing Director,14,190000
2333866,33,Female,Master's Degree,Marketing Manager,9,130000
2333875,37,Male,Master's Degree,Marketing Director,14,190000
2333880,33,Female,Master's Degree,Marketing Manager,9,130000
2333889,37,Male,Master's Degree,Marketing Director,14,190000
2333894,33,Female,Master's Degree,Marketing Manager,9,130000
2333897,32,Female,Master's Degree,Marketing Manager,8,120000
2333902,33,Male,Master's Degree,Software Engineer,9,120000
2333908,28,Male,Master's Degree,Financial Analyst,4,90000
2333913,33,Female,Master's Degree,Marketing Manager,8,120000
2333923,37,Male,Master's Degree,Marketing Director,14,190000
2333928,33,Female,Master's Degree,Marketing Manager,9,130000
2333937,37,Male,Master's Degree,Marketing Director,14,190000
2333942,33,Female,Master's Degree,Marketing Manager,9,130000
2333951,37,Male,Master's Degree,Marketing Director,14,190000
2333956,33,Female,Master's Degree,Marketing Manager,9,130000
2333965,37,Male,Master's Degree,Marketing Director,14,190000
2333970,33,Female,Master's Degree,Marketing Manager,9,130000
2333979,37,Male,Master's Degree,Marketing Director,14,190000
2333984,33,Female,Master's Degree,Marketing Manager,9,130000
2333993,37,Male,Master's Degree,Marketing Director,14,190000
2333998,33,Female,Master's Degree,Marketing Manager,9,130000
2334007,37,Male,Master's Degree,Marketing Director,14,190000
2334012,33,Female,Master's Degree,Marketing Manager,9,130000
2334021,37,Male,Master's Degree,Marketing Director,14,190000
2334025,33,Male,Master's Degree,Software Engineer,8,120000
2334030,32,Female,Master's Degree,Software Engineer,9,120000
2334036,28,Male,Master's Degree,Financial Analyst,4,90000
2334041,33,Female,Master's Degree,Marketing Manager,8,120000
2334051,37,Male,Master's Degree,Marketing Director,14,190000
2334056,33,Female,Master's Degree,Marketing Manager,9,130000
2334065,37,Male,Master's Degree,Marketing Director,14,190000
2334070,33,Female,Master's Degree,Marketing Manager,9,130000
2334079,37,Male,Master's Degree,Marketing Director,14,190000
2334084,33,Female,Master's Degree,Marketing Manager,9,130000
2334093,37,Male,Master's Degree,Marketing Director,14,190000
2334098,33,Female,Master's Degree,Marketing Manager,9,130000
2334107,37,Male,Master's Degree,Marketing Director,14,190000
2334112,33,Female,Master's Degree,Marketing Manager,9,130000
2334121,37,Male,Master's Degree,Marketing Director,14,190000
2334126,33,Female,Master's Degree,Marketing Manager,9,130000
2334135,37,Male,Master's Degree,Marketing Director,14,190000
2334140,33,Female,Master's Degree,Marketing Manager,9,130000
2334149,37,Male,Master's Degree,Marketing Director,14,190000
2334152,34,Male,Master's Degree,Software Engineer,9,125000
2334157,33,Female,Master's Degree,Software Engineer,8,120000
2334163,29,Male,Master's Degree,Financial Analyst,5,95000
2334168,33,Female,Master's Degree,Marketing Manager,9,135000
2334178,38,Male,Master's Degree,Marketing Director,14,195000
2334183,33,Female,Master's Degree,Marketing Manager,9,135000
2334192,38,Male,Master's Degree,Marketing Director,14,195000
2334197,33,Female,Master's Degree,Marketing Manager,9,135000
2334206,38,Male,Master's Degree,Marketing Director,14,195000
2334211,33,Female,Master's Degree,Marketing Manager,9,135000
2334220,38,Male,Master's Degree,Marketing Director,14,195000
2334225,33,Female,Master's Degree,Marketing Manager,9,135000
2334234,38,Male,Master's Degree,Marketing Director,14,195000
2334239,33,Female,Master's Degree,Marketing Manager,9,135000
2334248,38,Male,Master's Degree,Marketing Director,14,195000
2334253,33,Female,Master's Degree,Marketing Manager,9,135000
2334262,38,Male,Master's Degree,Marketing Director,14,195000
2334267,33,Female,Master's Degree,Marketing Manager,9,135000
2334276,38,Male,Master's Degree,Marketing Director,14,195000
2334278,26,Female,Master's Degree,Software Engineer,2,75000
2334282,35,Female,Master's Degree,Data Scientist,10,145000
2334284,33,Female,Master's Degree,Product Manager,8,135000
2334288,38,Male,Master's Degree,Marketing Director,14,195000
2334293,33,Female,Master's Degree,Marketing Manager,9,135000
2334302,38,Male,Master's Degree,Marketing Director,14,195000
2334307,33,Female,Master's Degree,Marketing Manager,9,135000
2334316,38,Male,Master's Degree,Marketing Director,14,195000
2334321,33,Female,Master's Degree,Marketing Manager,9,135000
2334330,38,Male,Master's Degree,Marketing Director,14,195000
2334335,33,Female,Master's Degree,Marketing Manager,9,135000
2334344,38,Male,Master's Degree,Marketing Director,14,195000
2334349,33,Female,Master's Degree,Marketing Manager,9,135000
2334358,38,Male,Master's Degree,Marketing Director,14,195000
2334363,33,Female,Master's Degree,Marketing Manager,9,135000
2334372,38,Male,Master's Degree,Marketing Director,14,195000
2334377,33,Female,Master's Degree,Marketing Manager,9,135000
2334386,38,Male,Master's Degree,Marketing Director,14,195000
2334391,33,Female,Master's Degree,Marketing Manager,9,135000
2334400,38,Male,Master's Degree,Marketing Director,14,195000
2334406,45,Female,Master's Degree,Sales Manager,8,80000
2334411,33,Male,Master's Degree,Content Marketing Manager,5,70000
2334415,42,Male,Master's Degree,Director of Marketing,13,130000
2334420,25,Female,Master's Degree,Digital Marketing Manager,3,50000
2334424,29,Female,Master's Degree,Sales Representative,4,55000
2334427,38,Male,Master's Degree,Director of Marketing,9,95000
2334431,26,Male,Master's Degree,Digital Marketing Manager,3,50000
2334435,28,Male,Master's Degree,Sales Representative,2,40000
2334438,39,Female,Master's Degree,Director of Marketing,10,100000
2334443,42,Male,Master's Degree,Financial Manager,13,130000
2334445,32,Male,Master's Degree,Content Marketing Manager,5,70000
2334449,48,Male,Master's Degree,Director of Marketing,18,180000
2334453,25,Male,Master's Degree,Digital Marketing Manager,3,50000
2334457,26,Male,Master's Degree,Sales Representative,3,45000
2334460,42,Female,Master's Degree,Director of Marketing,13,130000
2334465,46,Male,Master's Degree,Content Marketing Manager,16,160000
2334469,38,Male,Master's Degree,Director of Marketing,9,95000
2334473,27,Male,Master's Degree,Digital Marketing Manager,3,50000
2334477,46,Female,Master's Degree,Marketing Manager,14,140000
2334481,33,Female,Master's Degree,Content Marketing Manager,6,75000
2334486,41,Male,Master's Degree,Director of Marketing,12,120000
2334490,43,Male,Master's Degree,Content Marketing Manager,16,160000
2334494,38,Male,Master's Degree,Director of Marketing,9,95000
2334498,27,Male,Master's Degree,Digital Marketing Manager,3,50000
2334501,50,Female,Master's Degree,Content Marketing Manager,15,150000
2334506,45,Male,Master's Degree,Director of Marketing,14,140000
2334511,42,Female,Master's Degree,Sales Manager,13,130000
2334515,50,Female,Master's Degree,Senior Product Marketing Manager,18,180000
2334520,45,Male,Master's Degree,Marketing Manager,13,130000
2334525,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334529,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334534,45,Male,Master's Degree,Marketing Manager,13,130000
2334539,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334543,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334548,45,Male,Master's Degree,Marketing Manager,13,130000
2334553,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334557,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334562,45,Male,Master's Degree,Marketing Manager,13,130000
2334567,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334571,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334576,45,Male,Master's Degree,Marketing Manager,13,130000
2334581,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334585,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334590,45,Male,Master's Degree,Marketing Manager,13,130000
2334595,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334599,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334601,37,Male,Master's Degree,Marketing Manager,11,110000
2334606,45,Female,Master's Degree,Director of Marketing,16,160000
2334610,27,Female,Master's Degree,Digital Marketing Manager,3,50000
2334616,41,Female,Master's Degree,Director of Marketing,12,120000
2334620,50,Female,Master's Degree,Content Marketing Manager,18,180000
2334625,45,Male,Master's Degree,Director of Marketing,15,150000
2334630,42,Female,Master's Degree,Sales Manager,13,130000
2334634,50,Female,Master's Degree,Senior Product Marketing Manager,18,180000
2334639,45,Male,Master's Degree,Marketing Manager,13,130000
2334644,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334648,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334653,45,Male,Master's Degree,Marketing Manager,13,130000
2334658,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334662,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334667,45,Male,Master's Degree,Marketing Manager,13,130000
2334672,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334676,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334681,45,Male,Master's Degree,Marketing Manager,13,130000
2334686,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334690,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334695,45,Male,Master's Degree,Marketing Manager,13,130000
2334700,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334704,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334709,45,Male,Master's Degree,Marketing Manager,13,130000
2334714,42,Female,Master's Degree,Digital Marketing Manager,14,140000
2334718,50,Female,Master's Degree,Content Marketing Manager,19,190000
2334723,45,Male,Master's Degree,Marketing Manager,13,130000
2334725,38,Male,Master's Degree,Marketing Manager,12,120000
2334730,46,Female,Master's Degree,Director of Marketing,17,170000
2334734,28,Female,Master's Degree,Digital Marketing Manager,4,55000
2334740,42,Female,Master's Degree,Director of Marketing,13,130000
2334744,51,Female,Master's Degree,Content Marketing Manager,19,190000
2334749,46,Male,Master's Degree,Director of Marketing,16,160000
2334754,43,Female,Master's Degree,Sales Manager,14,140000
2334758,51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
2334763,46,Male,Master's Degree,Marketing Manager,14,140000
2334768,43,Female,Master's Degree,Digital Marketing Manager,15,150000
2334772,51,Female,Master's Degree,Content Marketing Manager,19,190000
2334777,46,Male,Master's Degree,Director of Marketing,16,160000
2334782,43,Female,Master's Degree,Sales Manager,14,140000
2334786,51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
2334791,46,Male,Master's Degree,Marketing Manager,14,140000
2334796,43,Female,Master's Degree,Digital Marketing Manager,15,150000
2334800,51,Female,Master's Degree,Content Marketing Manager,19,190000
2334805,46,Male,Master's Degree,Director of Marketing,16,160000
2334810,43,Female,Master's Degree,Sales Manager,14,140000
2334814,51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
2334819,46,Male,Master's Degree,Marketing Manager,14,140000
2334824,43,Female,Master's Degree,Digital Marketing Manager,15,150000
2334828,51,Female,Master's Degree,Content Marketing Manager,19,190000
2334833,46,Male,Master's Degree,Director of Marketing,16,160000
2334838,43,Female,Master's Degree,Sales Manager,14,140000
2334842,51,Female,Master's Degree,Senior Product Marketing Manager,19,190000
2334847,46,Male,Master's Degree,Marketing Manager,14,140000
2328147,45,Male,PhD,Senior Manager,15,150000
2328154,38,Male,PhD,Senior Scientist,10,110000
2328162,39,Male,PhD,Senior Engineer,12,115000
2328173,43,Female,PhD,Senior Consultant,15,140000
2328179,46,Male,PhD,Senior Manager,20,170000
2328193,38,Male,PhD,Senior Scientist,11,120000
2328202,43,Male,PhD,Senior Engineer,17,140000
2328208,47,Male,PhD,Senior Data Scientist,21,180000
2328217,45,Male,PhD,Research Director,16,190000
2328228,52,Male,PhD,Chief Technology Officer,24,250000
2328235,36,Male,PhD,Principal Scientist,11,120000
2328241,47,Male,PhD,Research Scientist,22,160000
2328250,44,Male,PhD,Chief Data Officer,16,220000
2328262,48,Male,PhD,Principal Engineer,20,170000
2328269,44,Female,PhD,Senior Scientist,16,140000
2328278,47,Male,PhD,Senior Research Scientist,22,160000
2328291,42,Female,PhD,Senior Data Scientist,16,150000
2328297,43,Female,PhD,Senior Product Designer,18,140000
2328303,51,Female,PhD,Director of Human Resources,23,185000
2328312,46,Male,PhD,Senior Researcher,18,150000
2328321,42,Female,PhD,Senior Marketing Manager,18,140000
2328327,44,Female,PhD,Senior UX Designer,15,145000
2328333,50,Female,PhD,Director of Sales and Marketing,22,180000
2328342,45,Male,PhD,Senior Data Analyst,17,155000
2328350,41,Female,PhD,Senior Marketing Director,17,160000
2328356,45,Female,PhD,Senior Product Designer,15,150000
2328362,50,Female,PhD,Director of Operations,22,180000
2328371,46,Male,PhD,Senior Data Scientist,18,160000
2328379,42,Female,PhD,Senior Marketing Manager,13,140000
2328385,44,Female,PhD,Senior HR Manager,18,160000
2328388,46,Male,PhD,Senior Data Analyst,19,150000
2328397,45,Female,PhD,Senior Product Designer,15,150000
2328403,50,Female,PhD,Director of Operations,22,180000
2328407,46,Male,PhD,Senior Data Scientist,18,160000
2328415,45,Male,PhD,Senior Data Engineer,16,150000
2328421,46,Male,PhD,Senior Data Analyst,17,160000
2328430,44,Female,PhD,Senior Product Designer,15,150000
2328436,49,Male,PhD,Director of Operations,21,180000
2328442,44,Male,PhD,Senior Data Scientist,16,160000
2328448,45,Male,PhD,Senior Data Engineer,16,150000
2328457,44,Female,PhD,Senior Product Designer,15,150000
2328468,47,Male,PhD,Director of Engineering,20,180000
2328471,43,Female,PhD,Senior Data Scientist,15,150000
2328477,45,Female,PhD,Senior UX Designer,16,160000
2328483,44,Female,PhD,Senior Business Analyst,15,150000
2328489,44,Female,PhD,Senior Data Engineer,16,160000
2328495,44,Female,PhD,Senior Data Scientist,16,160000
2328501,45,Female,PhD,Senior UX Designer,16,160000
2328507,44,Female,PhD,Senior Business Analyst,15,150000
2328513,44,Female,PhD,Senior Data Engineer,16,160000
2328519,44,Female,PhD,Senior Business Analyst,15,150000
2328524,30,Male,PhD,Data Scientist,5,180000
2328528,33,Male,PhD,Data Scientist,8,190000
2328532,27,Male,PhD,Data Scientist,2,115000
2328536,33,Male,PhD,Data Scientist,8,190000
2328543,30,Female,PhD,Data Scientist,5,180000
2328547,33,Male,PhD,Data Scientist,8,190000
2328551,27,Male,PhD,Data Scientist,2,115000
2328555,33,Male,PhD,Data Scientist,8,190000
2328562,30,Female,PhD,Data Scientist,5,180000
2328566,33,Male,PhD,Data Scientist,8,190000
2328570,27,Male,PhD,Data Scientist,2,115000
2328574,33,Male,PhD,Data Scientist,8,190000
2328581,30,Female,PhD,Data Scientist,5,180000
2328585,33,Male,PhD,Data Scientist,8,190000
